audio_1,audio_2,score,label,predict_label
dataset/tow/wavs/434-F-30/434_30_vad_0.wav,dataset/tow/wavs/749-F-27/749_3.wav,0.36864465,0,0
dataset/tow/wavs/434-F-30/434_30_vad_0.wav,dataset/tow/wavs/434-F-30/434_32.wav,0.5621948,1,1
dataset/tow/wavs/434-F-30/434_30_vad_0.wav,dataset/tow/wavs/761-F-29/761_9.wav,0.36286885,0,0
dataset/tow/wavs/434-F-30/434_34.wav,dataset/tow/wavs/434-F-30/434_32.wav,0.6661471,1,1
dataset/tow/wavs/434-F-30/434_34.wav,dataset/tow/wavs/795-F-27/795_13.wav,0.15967523,0,0
dataset/tow/wavs/435-M-31/435_5.wav,dataset/tow/wavs/435-M-31/435_6.wav,0.69630784,1,1
dataset/tow/wavs/435-M-31/435_5.wav,dataset/tow/wavs/702-M-30/702_15.wav,0.41600853,0,0
dataset/tow/wavs/435-M-31/435_5.wav,dataset/tow/wavs/435-M-31/435_35.wav,0.6664288,1,1
dataset/tow/wavs/435-M-31/435_5.wav,dataset/tow/wavs/529-F-31/529_15.wav,0.32518798,0,0
dataset/tow/wavs/435-M-31/435_6.wav,dataset/tow/wavs/435-M-31/435_35.wav,0.67811376,1,1
dataset/tow/wavs/435-M-31/435_6.wav,dataset/tow/wavs/508-F-29/508_10.wav,0.18243459,0,0
dataset/tow/wavs/436-M-30/436_7.wav,dataset/tow/wavs/436-M-30/436_21_vad_0.wav,0.68357456,1,1
dataset/tow/wavs/436-M-30/436_7.wav,dataset/tow/wavs/792-M-31/792_14_vad_0.wav,0.5049804,0,1
dataset/tow/wavs/436-M-30/436_7.wav,dataset/tow/wavs/436-M-30/436_20.wav,0.6872583,1,1
dataset/tow/wavs/436-M-30/436_7.wav,dataset/tow/wavs/65-F-30/65_4.wav,0.11972668,0,0
dataset/tow/wavs/436-M-30/436_21_vad_0.wav,dataset/tow/wavs/436-M-30/436_20.wav,0.7378115,1,1
dataset/tow/wavs/436-M-30/436_21_vad_0.wav,dataset/tow/wavs/806-M-32/806_19.wav,0.4242204,0,0
dataset/tow/wavs/437-F-27/437_21_vad_0.wav,dataset/tow/wavs/437-F-27/437_4.wav,0.64257234,1,1
dataset/tow/wavs/437-F-27/437_21_vad_0.wav,dataset/tow/wavs/43-F-27/43_21.wav,0.13677934,0,0
dataset/tow/wavs/437-F-27/437_21_vad_0.wav,dataset/tow/wavs/437-F-27/437_25.wav,0.70609576,1,1
dataset/tow/wavs/437-F-27/437_21_vad_0.wav,dataset/tow/wavs/77-F-25/77_25.wav,0.21009369,0,0
dataset/tow/wavs/437-F-27/437_4.wav,dataset/tow/wavs/437-F-27/437_25.wav,0.5970433,1,1
dataset/tow/wavs/437-F-27/437_4.wav,dataset/tow/wavs/713-F-27/713_14_vad_1.wav,0.49319163,0,1
dataset/tow/wavs/438-M-40/438_42_vad_0.wav,dataset/tow/wavs/438-M-40/438_33_vad_1.wav,0.5431091,1,1
dataset/tow/wavs/438-M-40/438_42_vad_0.wav,dataset/tow/wavs/633-F-28/633_9_vad_0.wav,0.31742916,0,0
dataset/tow/wavs/438-M-40/438_42_vad_0.wav,dataset/tow/wavs/438-M-40/438_1.wav,0.5663625,1,1
dataset/tow/wavs/438-M-40/438_42_vad_0.wav,dataset/tow/wavs/659-F-39/659_12.wav,0.3946991,0,0
dataset/tow/wavs/438-M-40/438_33_vad_1.wav,dataset/tow/wavs/438-M-40/438_1.wav,0.58096695,1,1
dataset/tow/wavs/438-M-40/438_33_vad_1.wav,dataset/tow/wavs/89-F-26/89_12.wav,0.09905174,0,0
dataset/tow/wavs/439-F-38/439_2_vad_0.wav,dataset/tow/wavs/439-F-38/439_30.wav,0.6382254,1,1
dataset/tow/wavs/439-F-38/439_2_vad_0.wav,dataset/tow/wavs/635-F-27/635_25_vad_0.wav,0.43250346,0,0
dataset/tow/wavs/439-F-38/439_2_vad_0.wav,dataset/tow/wavs/439-F-38/439_2.wav,0.9753674,1,1
dataset/tow/wavs/439-F-38/439_2_vad_0.wav,dataset/tow/wavs/640-M-54/640_10.wav,0.12523356,0,0
dataset/tow/wavs/439-F-38/439_30.wav,dataset/tow/wavs/439-F-38/439_2.wav,0.6266594,1,1
dataset/tow/wavs/439-F-38/439_30.wav,dataset/tow/wavs/cuong_tow/2_en_vad_25.wav,0.058924574,0,0
dataset/tow/wavs/44-M-28/44_2.wav,dataset/tow/wavs/44-M-28/44_5_vad_0.wav,0.6635207,1,1
dataset/tow/wavs/44-M-28/44_2.wav,dataset/tow/wavs/745-F-25/745_5.wav,0.10071645,0,0
dataset/tow/wavs/44-M-28/44_2.wav,dataset/tow/wavs/44-M-28/44_0_vad_0.wav,0.56300104,1,1
dataset/tow/wavs/44-M-28/44_2.wav,dataset/tow/wavs/650-M-30/650_29.wav,0.24593127,0,0
dataset/tow/wavs/44-M-28/44_5_vad_0.wav,dataset/tow/wavs/44-M-28/44_0_vad_0.wav,0.5878906,1,1
dataset/tow/wavs/44-M-28/44_5_vad_0.wav,dataset/tow/wavs/623-M-29/623_11.wav,0.52618855,0,1
dataset/tow/wavs/440-F-29/440_29.wav,dataset/tow/wavs/440-F-29/440_22.wav,0.6049528,1,1
dataset/tow/wavs/440-F-29/440_29.wav,dataset/tow/wavs/434-F-30/434_32.wav,0.45951104,0,0
dataset/tow/wavs/440-F-29/440_29.wav,dataset/tow/wavs/440-F-29/440_22_vad_0.wav,0.6324198,1,1
dataset/tow/wavs/440-F-29/440_29.wav,dataset/tow/wavs/599-M-29/599_2.wav,0.15644762,0,0
dataset/tow/wavs/440-F-29/440_22.wav,dataset/tow/wavs/440-F-29/440_22_vad_0.wav,0.90657747,1,1
dataset/tow/wavs/440-F-29/440_22.wav,dataset/tow/wavs/63-F-27/63_10_vad_0.wav,0.26744995,0,0
dataset/tow/wavs/441-M-37/441_7.wav,dataset/tow/wavs/441-M-37/441_16_vad_0.wav,0.6116379,1,1
dataset/tow/wavs/441-M-37/441_7.wav,dataset/tow/wavs/566-F-32/566_2_vad_1.wav,0.2840355,0,0
dataset/tow/wavs/441-M-37/441_7.wav,dataset/tow/wavs/441-M-37/441_18.wav,0.60956496,1,1
dataset/tow/wavs/441-M-37/441_7.wav,dataset/tow/wavs/632-M-27/632_20_vad_0.wav,0.35912955,0,0
dataset/tow/wavs/441-M-37/441_16_vad_0.wav,dataset/tow/wavs/441-M-37/441_18.wav,0.62897575,1,1
dataset/tow/wavs/441-M-37/441_16_vad_0.wav,dataset/tow/wavs/497-F-38/497_5.wav,0.09095475,0,0
dataset/tow/wavs/442-M-36/442_18_vad_0.wav,dataset/tow/wavs/442-M-36/442_12_vad_0.wav,0.6091505,1,1
dataset/tow/wavs/442-M-36/442_18_vad_0.wav,dataset/tow/wavs/454-M-25/454_43.wav,0.41347617,0,0
dataset/tow/wavs/442-M-36/442_18_vad_0.wav,dataset/tow/wavs/442-M-36/442_31_vad_0.wav,0.48244673,1,1
dataset/tow/wavs/442-M-36/442_18_vad_0.wav,dataset/tow/wavs/565-F-26/565_5.wav,0.27795985,0,0
dataset/tow/wavs/442-M-36/442_12_vad_0.wav,dataset/tow/wavs/442-M-36/442_31_vad_0.wav,0.64227176,1,1
dataset/tow/wavs/442-M-36/442_12_vad_0.wav,dataset/tow/wavs/8-M-28/8_15_vad_1.wav,0.3201388,0,0
dataset/tow/wavs/443-F-30/443_10.wav,dataset/tow/wavs/443-F-30/443_4.wav,0.6932049,1,1
dataset/tow/wavs/443-F-30/443_10.wav,dataset/tow/wavs/577-M-27/577_6.wav,0.14438125,0,0
dataset/tow/wavs/443-F-30/443_10.wav,dataset/tow/wavs/443-F-30/443_0_vad_0.wav,0.64140266,1,1
dataset/tow/wavs/443-F-30/443_10.wav,dataset/tow/wavs/780-M-30/780_4.wav,0.107369885,0,0
dataset/tow/wavs/443-F-30/443_4.wav,dataset/tow/wavs/443-F-30/443_0_vad_0.wav,0.6722265,1,1
dataset/tow/wavs/443-F-30/443_4.wav,dataset/tow/wavs/770-M-30/770_6.wav,0.07419277,0,0
dataset/tow/wavs/444-F-27/444_13.wav,dataset/tow/wavs/444-F-27/444_26_vad_4.wav,0.57140076,1,1
dataset/tow/wavs/444-F-27/444_13.wav,dataset/tow/wavs/789-F-27/789_7.wav,0.13206448,0,0
dataset/tow/wavs/444-F-27/444_13.wav,dataset/tow/wavs/444-F-27/444_17.wav,0.5888821,1,1
dataset/tow/wavs/444-F-27/444_13.wav,dataset/tow/wavs/508-F-29/508_4.wav,0.101961136,0,0
dataset/tow/wavs/444-F-27/444_26_vad_4.wav,dataset/tow/wavs/444-F-27/444_17.wav,0.59014016,1,1
dataset/tow/wavs/444-F-27/444_26_vad_4.wav,dataset/tow/wavs/44-M-28/44_0_vad_0.wav,0.119377814,0,0
dataset/tow/wavs/445-M-32/445_10.wav,dataset/tow/wavs/445-M-32/445_16.wav,0.7272886,1,1
dataset/tow/wavs/445-M-32/445_10.wav,dataset/tow/wavs/441-M-37/441_16_vad_0.wav,0.39955875,0,0
dataset/tow/wavs/445-M-32/445_10.wav,dataset/tow/wavs/445-M-32/445_29_vad_1.wav,0.6028307,1,1
dataset/tow/wavs/445-M-32/445_10.wav,dataset/tow/wavs/601-F-27/601-26.wav,0.25169697,0,0
dataset/tow/wavs/445-M-32/445_16.wav,dataset/tow/wavs/445-M-32/445_29_vad_1.wav,0.62194186,1,1
dataset/tow/wavs/445-M-32/445_16.wav,dataset/tow/wavs/708-M-32/708_6.wav,0.3315773,0,0
dataset/tow/wavs/446-F-28/446_36.wav,dataset/tow/wavs/446-F-28/446_27.wav,0.6351588,1,1
dataset/tow/wavs/446-F-28/446_36.wav,dataset/tow/wavs/493-F-30/493_26_vad_0.wav,0.25437596,0,0
dataset/tow/wavs/446-F-28/446_36.wav,dataset/tow/wavs/446-F-28/446_42.wav,0.625098,1,1
dataset/tow/wavs/446-F-28/446_36.wav,dataset/tow/wavs/564-M-30/564_17_vad_0.wav,0.35809278,0,0
dataset/tow/wavs/446-F-28/446_27.wav,dataset/tow/wavs/446-F-28/446_42.wav,0.64136076,1,1
dataset/tow/wavs/446-F-28/446_27.wav,dataset/tow/wavs/467-M-37/467_6_vad_2.wav,0.21981338,0,0
dataset/tow/wavs/447-M-28/447_16.wav,dataset/tow/wavs/447-M-28/447_28_vad_0.wav,0.60331154,1,1
dataset/tow/wavs/447-M-28/447_16.wav,dataset/tow/wavs/65-F-30/65_16.wav,0.21002372,0,0
dataset/tow/wavs/447-M-28/447_16.wav,dataset/tow/wavs/447-M-28/447_4_vad_0.wav,0.58722913,1,1
dataset/tow/wavs/447-M-28/447_16.wav,dataset/tow/wavs/662-M-35/662_33_vad_1.wav,0.37937015,0,0
dataset/tow/wavs/447-M-28/447_28_vad_0.wav,dataset/tow/wavs/447-M-28/447_4_vad_0.wav,0.62529594,1,1
dataset/tow/wavs/447-M-28/447_28_vad_0.wav,dataset/tow/wavs/531-M-35/531_5.wav,0.026838806,0,0
dataset/tow/wavs/448-M-34/448_3.wav,dataset/tow/wavs/448-M-34/448_34_vad_0.wav,0.6053866,1,1
dataset/tow/wavs/448-M-34/448_3.wav,dataset/tow/wavs/772-M-31/772_18.wav,0.17976749,0,0
dataset/tow/wavs/448-M-34/448_3.wav,dataset/tow/wavs/448-M-34/448_46.wav,0.6239442,1,1
dataset/tow/wavs/448-M-34/448_3.wav,dataset/tow/wavs/454-M-25/454_43.wav,0.43672976,0,0
dataset/tow/wavs/448-M-34/448_34_vad_0.wav,dataset/tow/wavs/448-M-34/448_46.wav,0.5750541,1,1
dataset/tow/wavs/448-M-34/448_34_vad_0.wav,dataset/tow/wavs/447-M-28/447_16.wav,0.27390474,0,0
dataset/tow/wavs/449-F-30/449_25.wav,dataset/tow/wavs/449-F-30/449_34.wav,0.60197943,1,1
dataset/tow/wavs/449-F-30/449_25.wav,dataset/tow/wavs/49-F-26/49_1_vad_0.wav,0.1992462,0,0
dataset/tow/wavs/449-F-30/449_25.wav,dataset/tow/wavs/449-F-30/449_11.wav,0.6917003,1,1
dataset/tow/wavs/449-F-30/449_25.wav,dataset/tow/wavs/527-M-24/527_21_vad_0.wav,0.056678258,0,0
dataset/tow/wavs/449-F-30/449_34.wav,dataset/tow/wavs/449-F-30/449_11.wav,0.56863755,1,1
dataset/tow/wavs/449-F-30/449_34.wav,dataset/tow/wavs/811-F-30/811_14.wav,0.54914606,0,1
dataset/tow/wavs/45-F-25/45_7_vad_0.wav,dataset/tow/wavs/45-F-25/45_9.wav,0.6247067,1,1
dataset/tow/wavs/45-F-25/45_7_vad_0.wav,dataset/tow/wavs/810-M-30/810_6.wav,0.102066375,0,0
dataset/tow/wavs/45-F-25/45_7_vad_0.wav,dataset/tow/wavs/45-F-25/45_4.wav,0.5903122,1,1
dataset/tow/wavs/45-F-25/45_7_vad_0.wav,dataset/tow/wavs/66-M-26/66_1.wav,0.13314271,0,0
dataset/tow/wavs/45-F-25/45_9.wav,dataset/tow/wavs/45-F-25/45_4.wav,0.61469126,1,1
dataset/tow/wavs/45-F-25/45_9.wav,dataset/tow/wavs/44-M-28/44_0_vad_0.wav,0.225697,0,0
dataset/tow/wavs/450-F-35/450_24_vad_1.wav,dataset/tow/wavs/450-F-35/450_1.wav,0.57974494,1,1
dataset/tow/wavs/450-F-35/450_24_vad_1.wav,dataset/tow/wavs/464-M-31/464_15_vad_0.wav,0.3796484,0,0
dataset/tow/wavs/450-F-35/450_24_vad_1.wav,dataset/tow/wavs/450-F-35/450_32_vad_0.wav,0.5993439,1,1
dataset/tow/wavs/450-F-35/450_24_vad_1.wav,dataset/tow/wavs/572-M-26/572_23_vad_0.wav,0.16005197,0,0
dataset/tow/wavs/450-F-35/450_1.wav,dataset/tow/wavs/450-F-35/450_32_vad_0.wav,0.6527166,1,1
dataset/tow/wavs/450-F-35/450_1.wav,dataset/tow/wavs/726-M-34/726-6_vad_0.wav,0.039671384,0,0
dataset/tow/wavs/451-M-43/451_27.wav,dataset/tow/wavs/451-M-43/451_8_vad_1.wav,0.7120714,1,1
dataset/tow/wavs/451-M-43/451_27.wav,dataset/tow/wavs/766-M-26/766_13.wav,0.18316148,0,0
dataset/tow/wavs/451-M-43/451_27.wav,dataset/tow/wavs/451-M-43/451_10_vad_0.wav,0.7524831,1,1
dataset/tow/wavs/451-M-43/451_27.wav,dataset/tow/wavs/494-M-33/494_18.wav,0.101686575,0,0
dataset/tow/wavs/451-M-43/451_8_vad_1.wav,dataset/tow/wavs/451-M-43/451_10_vad_0.wav,0.6722294,1,1
dataset/tow/wavs/451-M-43/451_8_vad_1.wav,dataset/tow/wavs/749-F-27/749_3.wav,0.14468758,0,0
dataset/tow/wavs/452-M-28/452_56_vad_0.wav,dataset/tow/wavs/452-M-28/452_54.wav,0.58293706,1,1
dataset/tow/wavs/452-M-28/452_56_vad_0.wav,dataset/tow/wavs/561-M-45/561_7_vad_0.wav,0.37460962,0,0
dataset/tow/wavs/452-M-28/452_56_vad_0.wav,dataset/tow/wavs/452-M-28/452_11.wav,0.5173338,1,1
dataset/tow/wavs/452-M-28/452_56_vad_0.wav,dataset/tow/wavs/763-F-26/763_3_vad_0.wav,0.14625455,0,0
dataset/tow/wavs/452-M-28/452_54.wav,dataset/tow/wavs/452-M-28/452_11.wav,0.5711778,1,1
dataset/tow/wavs/452-M-28/452_54.wav,dataset/tow/wavs/768-M-30/768_5.wav,0.1842818,0,0
dataset/tow/wavs/453-F-27/453_26.wav,dataset/tow/wavs/453-F-27/453_53.wav,0.6986264,1,1
dataset/tow/wavs/453-F-27/453_26.wav,dataset/tow/wavs/66-M-26/66_0_vad_0.wav,0.24516058,0,0
dataset/tow/wavs/453-F-27/453_26.wav,dataset/tow/wavs/453-F-27/453_38_vad_0.wav,0.6304213,1,1
dataset/tow/wavs/453-F-27/453_26.wav,dataset/tow/wavs/766-M-26/766_19.wav,0.17631134,0,0
dataset/tow/wavs/453-F-27/453_53.wav,dataset/tow/wavs/453-F-27/453_38_vad_0.wav,0.61661917,1,1
dataset/tow/wavs/453-F-27/453_53.wav,dataset/tow/wavs/663-F-31/663_21_vad_0.wav,0.28181687,0,0
dataset/tow/wavs/454-M-25/454_43.wav,dataset/tow/wavs/454-M-25/454_13.wav,0.5949875,1,1
dataset/tow/wavs/454-M-25/454_43.wav,dataset/tow/wavs/714-M-31/714_6.wav,0.3366393,0,0
dataset/tow/wavs/454-M-25/454_43.wav,dataset/tow/wavs/454-M-25/454_41.wav,0.5303856,1,1
dataset/tow/wavs/454-M-25/454_43.wav,dataset/tow/wavs/635-F-27/635_25_vad_0.wav,0.33073595,0,0
dataset/tow/wavs/454-M-25/454_13.wav,dataset/tow/wavs/454-M-25/454_41.wav,0.6030056,1,1
dataset/tow/wavs/454-M-25/454_13.wav,dataset/tow/wavs/598-F-27/598_8.wav,0.12040581,0,0
dataset/tow/wavs/455-F-24/455_15_vad_0.wav,dataset/tow/wavs/455-F-24/455_14_vad_0.wav,0.68506163,1,1
dataset/tow/wavs/455-F-24/455_15_vad_0.wav,dataset/tow/wavs/43-F-27/43_21.wav,0.22199015,0,0
dataset/tow/wavs/455-F-24/455_15_vad_0.wav,dataset/tow/wavs/455-F-24/455_8_vad_0.wav,0.6921304,1,1
dataset/tow/wavs/455-F-24/455_15_vad_0.wav,dataset/tow/wavs/776-M-30/776_17.wav,0.027042517,0,0
dataset/tow/wavs/455-F-24/455_14_vad_0.wav,dataset/tow/wavs/455-F-24/455_8_vad_0.wav,0.7863077,1,1
dataset/tow/wavs/455-F-24/455_14_vad_0.wav,dataset/tow/wavs/502-F-28/502_23.wav,0.060008783,0,0
dataset/tow/wavs/456-F-34/456_9.wav,dataset/tow/wavs/456-F-34/456_7_vad_0.wav,0.5956037,1,1
dataset/tow/wavs/456-F-34/456_9.wav,dataset/tow/wavs/772-M-31/772_5.wav,0.3533587,0,0
dataset/tow/wavs/456-F-34/456_9.wav,dataset/tow/wavs/456-F-34/456_24.wav,0.6403798,1,1
dataset/tow/wavs/456-F-34/456_9.wav,dataset/tow/wavs/87-F-26/87_15_vad_0.wav,0.34440598,0,0
dataset/tow/wavs/456-F-34/456_7_vad_0.wav,dataset/tow/wavs/456-F-34/456_24.wav,0.56156236,1,1
dataset/tow/wavs/456-F-34/456_7_vad_0.wav,dataset/tow/wavs/63-F-27/63_10_vad_0.wav,0.29258317,0,0
dataset/tow/wavs/457-M-36/457_6.wav,dataset/tow/wavs/457-M-36/457_25.wav,0.5631216,1,1
dataset/tow/wavs/457-M-36/457_6.wav,dataset/tow/wavs/519-F-20/519_30.wav,0.16725789,0,0
dataset/tow/wavs/457-M-36/457_6.wav,dataset/tow/wavs/457-M-36/457_28.wav,0.5606369,1,1
